borough,neighborhood,building_class_category,tax_class_as_of_final_roll,block,lot,building_class_as_of_final,address,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of,sale_price,sale_date,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,apartment_number
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1056,1016,R4,"446 WEST 47TH STREET, 3E",10036,1.0,0.0,1.0,0,0,1900.0,2,R4,760000,2019-12-18T00:00:00.000,40.762176,-73.991683,104.0,3.0,127.0,1026520.0,1010567501.0,Clinton,3E
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1056,1022,R4,"446 WEST 47TH STREET, 4E",10036,1.0,0.0,1.0,0,0,1900.0,2,R4,770000,2019-05-22T00:00:00.000,40.762176,-73.991683,104.0,3.0,127.0,1026520.0,1010567501.0,Clinton,4E
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1060,1142,R4,"425 WEST 50TH STREET, 14C",10019,1.0,0.0,1.0,0,0,1931.0,2,R4,1800000,2019-07-31T00:00:00.000,40.763878,-73.989853,104.0,3.0,133.0,1026676.0,1010607502.0,Clinton,14C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1060,1160,R4,"425 WEST 50TH STREET, PH-B",10019,1.0,0.0,1.0,0,0,1931.0,2,R4,5900000,2019-10-28T00:00:00.000,40.763878,-73.989853,104.0,3.0,133.0,1026676.0,1010607502.0,Clinton,PH-B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1060,1162,R4,"425 WEST 50TH STREET, PH-D",10019,1.0,0.0,1.0,0,0,1931.0,2,R4,7250000,2019-11-15T00:00:00.000,40.763878,-73.989853,104.0,3.0,133.0,1026676.0,1010607502.0,Clinton,PH-D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1026,R4,"432 WEST 52ND STREET, 4C",10019,1.0,0.0,1.0,0,0,1950.0,2,R4,0,2019-04-05T00:00:00.000,40.765181,-73.989116,104.0,3.0,133.0,1026728.0,1010617501.0,Clinton,4C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1114,R4,"416 WEST 52ND STREET, TH225",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1594100,2019-09-06T00:00:00.000,40.765047,-73.988791,104.0,3.0,133.0,1080950.0,1010617502.0,Clinton,TH225
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1135,R4,"416 W 52ND, 307",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1121629,2019-03-25T00:00:00.000,,,,,,,,,307
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1159,R4,"416 W 52ND, 405",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1232000,2019-02-27T00:00:00.000,,,,,,,,,405
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1170,R4,"416 WEST 52ND STREET, 426",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1450000,2019-10-25T00:00:00.000,40.765047,-73.988791,104.0,3.0,133.0,1080950.0,1010617502.0,Clinton,426
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1176,R4,"416 W 52ND, 408",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1229000,2019-02-19T00:00:00.000,,,,,,,,,408
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1185,R4,"416 W 52ND, 505",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1249000,2019-02-21T00:00:00.000,,,,,,,,,505
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1187,R4,"416 W 52ND, 507",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1268000,2019-02-25T00:00:00.000,,,,,,,,,507
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1190,R4,"416 W 52ND, 510",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1040654,2019-03-18T00:00:00.000,,,,,,,,,510
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1191,R4,"416 W 52ND, 509",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1217596,2019-03-20T00:00:00.000,,,,,,,,,509
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1214,R4,"416 W 52ND, 610",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,1072643,2019-03-15T00:00:00.000,,,,,,,,,610
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1061,1255,R4,"416 WEST 52ND STREET, PH825",10019,1.0,0.0,1.0,0,0,1940.0,2,R4,940000,2019-11-25T00:00:00.000,40.765047,-73.988791,104.0,3.0,133.0,1080950.0,1010617502.0,Clinton,PH825
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1008,R4,"414 WEST 54TH STREET, 2B",10019,1.0,0.0,1.0,0,0,,2,R4,1180000,2019-03-06T00:00:00.000,40.766282,-73.987838,104.0,3.0,133.0,1070070.0,1010637501.0,Clinton,2B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1134,R4,"425 WEST 53RD STREET, 405",10019,1.0,0.0,1.0,0,0,2007.0,2,R4,0,2019-08-27T00:00:00.000,40.765758,-73.988488,104.0,3.0,133.0,1087823.0,1010637502.0,Clinton,405
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1135,R4,"425 WEST 53RD STREET, 406",10019,1.0,0.0,1.0,0,0,2007.0,2,R4,830000,2019-02-08T00:00:00.000,40.765758,-73.988488,104.0,3.0,133.0,1087823.0,1010637502.0,Clinton,406
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1140,R4,"425 WEST 53RD STREET, 411",10019,1.0,0.0,1.0,0,0,2007.0,2,R4,0,2019-11-08T00:00:00.000,40.765758,-73.988488,104.0,3.0,133.0,1087823.0,1010637502.0,Clinton,411
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1163,R4,"425 WEST 53RD STREET, 606",10019,1.0,0.0,1.0,0,0,2007.0,2,R4,845000,2019-06-13T00:00:00.000,40.765758,-73.988488,104.0,3.0,133.0,1087823.0,1010637502.0,Clinton,606
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1166,R4,"425 WEST 53RD STREET, PH1",10019,1.0,0.0,1.0,0,0,2007.0,2,R4,3552032,2019-06-25T00:00:00.000,40.765758,-73.988488,104.0,3.0,133.0,1087823.0,1010637502.0,Clinton,PH1
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1167,R4,"425 WEST 53RD STREET, PH2",10019,1.0,0.0,1.0,0,0,2007.0,2,R4,2817050,2019-11-20T00:00:00.000,40.765758,-73.988488,104.0,3.0,133.0,1087823.0,1010637502.0,Clinton,PH2
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1218,R4,"800 10TH AVENUE, 2K",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1275000,2019-05-03T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,2K
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1231,R4,"800 TENTH AVENUE, 3G",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,0,2019-05-12T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,3G
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1232,R4,"800 10TH AVENUE, 3H",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1475000,2019-07-11T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,3H
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1238,R4,"800 10TH AVENUE, 3N",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,770000,2019-05-16T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,3N
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1241,R4,"800 10TH AVENUE, 3Q",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1130000,2019-03-04T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,3Q
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1244,R4,"454 WEST 54TH STREET, 4C",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,760000,2019-11-04T00:00:00.000,40.766625,-73.98865,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,4C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1250,R4,"800 10TH AVENUE, 4I",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,0,2019-06-28T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,4I
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1269,R4,"454 WEST 54TH STREET, 5K",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1050000,2019-05-15T00:00:00.000,40.766625,-73.98865,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,5K
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1276,R4,"800 TENTH AVENUE, 6A",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,0,2019-05-13T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,6A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1063,1286,R4,"800 10TH AVENUE, 6K",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1070000,2019-08-29T00:00:00.000,40.766891,-73.99017,104.0,3.0,133.0,1088574.0,1010637503.0,Clinton,6K
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1064,1020,R4,"445 WEST 54TH STREET, 5C",10019,1.0,0.0,1.0,0,0,1986.0,2,R4,0,2019-11-25T00:00:00.000,40.766554,-73.988437,104.0,3.0,139.0,1026812.0,1010647501.0,Clinton,5C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1064,1021,R4,"445 WEST 54TH STREET, 5D",10019,1.0,0.0,1.0,0,0,1986.0,2,R4,0,2019-11-25T00:00:00.000,40.766554,-73.988437,104.0,3.0,139.0,1026812.0,1010647501.0,Clinton,5D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1067,1208,R4,"462 WEST 58TH STREET, 2A",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,2080000,2019-02-14T00:00:00.000,40.769298,-73.986909,104.0,3.0,139.0,1088175.0,1010677503.0,Clinton,2A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1067,1226,R4,"462 WEST 58 STREET, 4E",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1200000,2019-12-12T00:00:00.000,40.769298,-73.986909,104.0,3.0,139.0,1088175.0,1010677503.0,Clinton,4E
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1067,1266,R4,"462 WEST 58 STREET, PHD",10019,1.0,0.0,1.0,0,0,2008.0,2,R4,1550000,2019-06-18T00:00:00.000,40.769298,-73.986909,104.0,3.0,139.0,1088175.0,1010677503.0,Clinton,PHD
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1003,R4,"500 WEST 43RD STREET, 3A",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,1650000,2019-10-04T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,3A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1012,R4,"500 WEST 43RD STREET, 3K",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,1650000,2019-10-04T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,3K
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1082,R4,"500 WEST 43RD STREET, 11A",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,0,2019-04-18T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,11A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1084,R4,"500 WEST 43RD STREET, 11C",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,850000,2019-10-30T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,11C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1124,R4,"500 WEST 43RD STREET, 16G",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,569000,2019-06-19T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,16G
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1137,R4,"500 WEST 43RD STREET, 18B",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,825000,2019-02-01T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,18B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1152,R4,"500 WEST 43RD STREET, 19H",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,855000,2019-06-06T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,19H
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1153,R4,"500 WEST 43RD STREET, 19J",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,852000,2019-06-06T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,19J
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1171,R4,"500 WEST 43RD STREET, 21J",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,862000,2019-11-07T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,21J
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1184,R4,"500 WEST 43RD STREET, 23D",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,560000,2019-02-01T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,23D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1226,R4,"500 WEST 43RD STREET, 28A",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,0,2019-08-08T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,28A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1227,R4,"500 WEST 43RD STREET, 28B",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,0,2019-08-08T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,28B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1253,R4,"500 WEST 43RD STREET, 31D",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,1225000,2019-03-11T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,31D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1274,R4,"500 WEST 43RD STREET, 35A",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,1550000,2019-06-07T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,35A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1275,R4,"500 WEST 43RD STREET, 35B",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,848000,2019-11-05T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,35B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1293,R4,"500 WEST 43 STREET, 38B",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,965000,2019-10-15T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,38B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1297,R4,"500 WEST 43RD STREET, 38F",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,0,2019-03-28T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,38F
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1304,R4,"500 WEST 43RD STREET, 40A",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,1600000,2019-09-23T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,40A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1071,1305,R4,"500 WEST 43RD STREET, 40B",10036,1.0,0.0,1.0,0,0,1988.0,2,R4,868000,2019-09-06T00:00:00.000,40.76034,-73.995094,104.0,3.0,129.0,1076215.0,1010717501.0,Clinton,40B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1213,R4,"505 WEST 43RD STREET, 3C",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1177152,2019-11-11T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,3C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1214,R4,"505 WEST 43RD STREET, 3D",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1225000,2019-12-02T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,3D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1215,R4,"505 WEST 43RD STREET, 3E",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1824704,2019-12-20T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,3E
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1218,R4,"505 WEST 43RD STREET, 3K",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1236754,2019-11-12T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,3K
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1223,R4,"505 WEST 43RD STREET, 4C",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,896060,2019-12-19T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,4C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1224,R4,"505 WEST 43RD STREET, 4D",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1277904,2019-09-20T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,4D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1225,R4,"505 WEST 43RD STREET, 4F",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1929584,2019-12-20T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,4F
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1228,R4,"505 WEST 43RD STREET, 4J",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,896151,2019-10-18T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,4J
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1229,R4,"505 WEST 43RD STREET, 4K",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1198500,2019-10-10T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,4K
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1233,R4,"505 WEST 43RD STREET, 4T",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,748598,2019-11-06T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,4T
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1238,R4,"505 WEST 43RD STREET, 5E",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1250000,2019-09-12T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,5E
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1241,R4,"505 WEST 43RD STREET, 5J",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,865864,2019-11-12T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,5J
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1246,R4,"505 WEST 43RD STREET, 5T",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,758596,2019-11-06T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,5T
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1249,R4,"505 WEST 43RD STREET, 6C",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,941881,2019-11-06T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,6C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1250,R4,"505 WEST 43RD STREET, 6D",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1271498,2019-11-11T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,6D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1251,R4,"505 WEST 43RD STREET, 6F",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1915000,2019-10-02T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,6F
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1254,R4,"505 WEST 43RD STREET, 6J",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,855330,2019-09-16T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,6J
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1259,R4,"505 WEST 43RD STREET, 6T",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,771027,2019-11-06T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,6T
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1263,R4,"505 WEST 43RD STREET, 7D",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1255000,2019-09-26T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,7D
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1264,R4,"505 WEST 43RD STREET, 7E",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1283430,2019-09-12T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,7E
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1270,R4,"505 WEST 43RD STREET, 7M",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1990679,2019-09-10T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,7M
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1072,1276,R4,"505 WEST 43RD STREET, 8G",10036,1.0,0.0,1.0,0,0,2017.0,2,R4,1715000,2019-11-07T00:00:00.000,40.760744,-73.996008,104.0,3.0,129.0,1090720.0,0.0,Clinton,8G
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1010,R4,"516 WEST 47TH STREET, S3B",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,1240000,2019-06-03T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,S3B
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1043,R4,"516 WEST 47TH STREET, S-1G",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,1120000,2019-02-28T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,S1G
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1054,R4,"516 W 47 STREET, S5H",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,1100000,2019-05-31T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,S5H
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1076,R4,"516 WEST 47TH STREET, S2M",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,0,2019-06-15T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,S2M
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1085,R4,"516 W 47TH STREET, N4A",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,1012500,2019-03-22T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,N4A
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1098,R4,"516 WEST 47TH STREET, N3C",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,540000,2019-11-22T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,N3C
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1134,R4,"516 WEST 47TH ST, N4H",10036,1.0,0.0,1.0,0,0,2003.0,2,R4,0,2019-07-16T00:00:00.000,40.763027,-73.993708,104.0,3.0,129.0,1088731.0,1010757501.0,Clinton,N4H
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1217,R4,"517 WEST 46TH STREET, 204",10036,1.0,0.0,1.0,0,0,2006.0,2,R4,735000,2019-04-26T00:00:00.000,40.762646,-73.994694,104.0,3.0,129.0,1087677.0,1010757502.0,Clinton,204
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1075,1219,R4,"517 WEST 46TH STREET, 206",10036,1.0,0.0,1.0,0,0,2006.0,2,R4,700000,2019-03-28T00:00:00.000,40.762646,-73.994694,104.0,3.0,129.0,1087677.0,1010757502.0,Clinton,206
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1076,1010,R4,"505 WEST 47TH STREET, 2B-S",10036,1.0,0.0,1.0,0,0,2008.0,2,R4,610000,2019-06-19T00:00:00.000,40.763244,-73.994177,104.0,3.0,129.0,1088435.0,1010767501.0,Clinton,2B-S
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1076,1099,R4,"505 WEST 47TH STREET, 6E-N",10036,1.0,0.0,1.0,0,0,2008.0,2,R4,820000,2019-06-27T00:00:00.000,40.763244,-73.994177,104.0,3.0,129.0,1088435.0,1010767501.0,Clinton,6E-N
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1076,1104,R4,"505 WEST 47TH STREET, PH2-N",10036,1.0,0.0,1.0,0,0,2008.0,2,R4,1850000,2019-11-12T00:00:00.000,40.763244,-73.994177,104.0,3.0,129.0,1088435.0,1010767501.0,Clinton,PH2-N
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1077,1044,R4,"540 WEST 49TH STREET, 509N",10019,1.0,0.0,1.0,0,0,2013.0,2,R4,0,2019-05-29T00:00:00.000,40.764715,-73.993834,104.0,3.0,129.0,1087452.0,1010777501.0,Clinton,509N
1,CLINTON,13 CONDOS - ELEVATOR APARTMENTS,2,1077,1055,R4,"540 WEST 49TH STREET, 610N",10019,1.0,0.0,1.0,0,0,2013.0,2,R4,812500,2019-07-30T00:00:00.000,40.764715,-73.993834,104.0,3.0,129.0,1087452.0,1010777501.0,Clinton,610N
